id,predicted
1285701,2 0 67
1285764,57 3 56
1285771,43 73 0
1285781,21 39 54
1285874,35 65 12
1285975,41 89 88
1286078,53 54 89
1286191,64 51 80
1286258,56 57 88
1286417,97 41 0
1286567,51 99 64
1286573,86 97 98
1286644,64 51 100
1286753,93 41 39
1286781,25 26 27
1286807,89 53 88
1286902,98 24 86
1287091,76 77 74
1287098,97 65 24
1287122,26 24 67
1287185,45 38 39
1287263,56 57 35
1287596,2 0 80
1287625,64 51 82
1287784,39 47 1
1287799,82 95 80
1287838,33 72 42
1287934,89 88 53
1287982,80 95 82
1288018,43 12 70
1288151,18 17 40
1288436,64 51 82
1288452,94 1 38
1288460,49 97 30
1288586,100 96 81
1288634,65 58 97
1288664,22 39 15
1288791,79 73 75
1288835,30 32 33
1288899,41 83 35
1288921,100 64 51
1289006,58 65 67
1289020,24 5 41
1289153,24 5 41
1289173,79 75 73
1289244,91 54 89
1289322,65 58 24
1289357,93 41 83
1289417,49 86 97
1289449,0 67 2
1289541,56 57 38
1289572,91 89 3
1289579,73 76 74
1289621,58 65 41
1289690,49 41 4
1289758,70 35 43
1289797,41 5 24
1289832,9 15 75
1289842,79 73 8
1289891,83 35 41
1290008,53 54 41
1290360,37 39 93
1290363,82 95 96
1290371,74 24 2
1290382,23 2 50
1290476,93 62 31
1290484,2 74 0
1290545,94 23 88
1290622,91 54 89
1290689,23 2 43
1290750,71 9 79
1290825,56 57 41
1290857,36 11 43
1290871,64 51 82
1290989,73 79 40
1291159,2 15 47
1291226,42 12 40
1291399,101 102 92
1291436,73 42 2
1291442,89 88 42
1291458,24 74 41
1291549,45 78 39
1291631,83 35 41
1291647,12 6 42
1291657,81 45 18
1291687,10 41 40
1291772,54 53 90
1291855,73 76 5
1291878,53 54 91
1292008,38 32 30
1292038,98 24 5
1292046,20 50 21
1292170,27 28 65
1292295,2 23 0
1292386,49 30 4
1292538,76 73 77
1292543,7 86 5
1292605,52 38 41
1292621,24 5 41
1292627,68 47 30
1292945,40 2 46
1292971,9 15 75
1293107,39 37 22
1293161,30 32 47
1293242,90 54 53
1293290,64 51 80
1293435,4 49 30
1293630,7 33 24
1293652,1 31 44
1293768,7 86 33
1293826,59 65 34
1293835,100 1 94
1293840,82 95 64
1293976,83 24 95
1293986,65 58 59
1294032,85 70 30
1294066,41 5 24
1294275,5 24 41
1294520,22 2 36
1294523,9 46 11
1294591,51 64 82
1294627,63 47 19
1294652,25 26 8
1294882,21 41 17
1294953,86 98 6
1294995,91 89 13
1295031,18 50 94
1295053,41 89 56
1295058,18 81 20
1295113,53 54 90
1295137,95 87 101
1295148,43 30 70
1295152,8 97 0
1295173,0 67 2
1295188,17 21 45
1295305,50 15 16
1295375,80 95 34
1295413,50 15 16
1295546,64 51 80
1295638,85 53 89
1295803,64 51 82
1296066,81 18 28
1296095,71 4 77
1296539,64 51 80
1296551,36 46 11
1296559,49 30 32
1296605,15 6 16
1296629,56 57 41
1296640,68 30 29
1296650,41 5 24
1296756,12 42 102
1296832,34 43 35
1296940,37 39 47
1297050,19 15 18
1297335,35 83 41
1297400,0 5 67
1297490,86 37 74
1297538,32 33 27
1297554,97 40 46
1297572,71 4 79
1297594,1 44 78
1297782,54 53 42
1297806,83 35 56
1297831,34 44 96
1297837,68 6 29
1297857,83 35 41
1298008,41 53 24
1298035,82 95 51
1298037,42 12 40
1298118,74 24 97
1298165,13 87 92
1298220,37 41 86
1298278,5 24 41
1298299,32 30 33
1298388,97 0 86
1298417,51 64 82
1298499,97 68 40
1298612,6 2 65
1298615,48 40 10
1298669,86 6 98
1298734,98 43 67
1298785,34 44 66
1298976,65 58 41
1298991,93 41 83
1299052,1 31 44
1299165,101 38 54
1299262,94 66 38
1299313,37 39 86
1299478,21 20 23
1299569,55 98 49
1299645,42 40 61
1299781,59 65 58
1299830,49 47 2
1300107,50 2 55
1300149,50 55 15
1300154,41 35 80
1300360,1 44 78
1300402,95 80 51
1300433,67 41 0
1300454,77 76 2
1300477,88 89 54
1300779,47 39 1
1300823,55 49 1
1300841,56 57 88
1300876,97 5 40
1300879,58 65 59
1301136,36 9 12
1301282,23 2 0
1301315,31 66 1
1301338,83 35 89
1301518,86 98 97
1301574,37 88 98
1301689,24 74 41
1301702,86 5 98
1301840,58 65 34
1302038,65 58 59
1302095,50 2 16
1302135,65 58 67
1302136,33 97 6
1302145,38 2 49
1302213,45 52 54
1302249,58 65 97
1302343,45 39 81
1302349,86 7 98
1302474,55 18 48
1302483,58 65 44
1302642,12 51 2
1302677,25 8 26
1302685,99 64 51
1302786,83 35 41
1302944,81 45 28
1302961,44 34 1
1303056,83 35 65
1303154,102 13 41
1303318,88 89 3
1303400,74 24 5
1303467,71 33 72
1303479,41 24 83
1303506,86 24 98
1303528,41 24 5
1303618,51 64 82
1303701,51 64 95
1303803,91 70 54
1303806,15 2 0
1303861,45 78 81
1303880,38 57 56
1303904,4 33 2
1303962,89 88 83
1303997,64 51 38
1304016,48 40 36
1304074,93 41 62
1304350,12 42 6
1304409,55 38 18
1304412,50 55 11
1304462,91 54 89
1304487,64 51 56
1304652,0 2 67
1304667,40 46 97
1304808,97 86 6
1304811,93 41 66
1304847,66 31 1
1304854,85 97 35
1304883,20 15 21
1305044,2 42 80
1305058,79 73 71
1305324,88 89 41
1305392,79 75 73
1305404,41 24 89
1305442,51 64 82
1305639,49 30 39
1305655,2 15 74
1305740,81 9 77
1305801,8 97 5
1305840,49 86 4
1305925,13 87 41
1305942,35 82 83
1305956,42 12 40
1306099,75 71 79
1306156,47 63 32
1306305,19 15 20
1306496,36 11 12
1306559,12 42 51
1306790,21 55 20
1306849,40 10 2
1307045,64 51 80
1307054,33 65 40
1307080,37 39 41
1307194,85 35 43
1307214,42 12 40
1307246,54 3 53
1307297,65 58 41
1307332,48 36 40
1307411,18 19 17
1307538,18 19 41
1307573,35 83 57
1307588,2 0 1
1307643,44 66 1
1307718,51 82 64
1307763,63 39 47
1307803,0 67 2
1307823,74 24 0
1307886,57 3 80
1307991,74 24 2
1308017,49 4 30
1308020,63 2 77
1308044,83 56 35
1308117,38 102 57
1308416,8 97 67
1308463,75 79 71
1308529,23 50 2
1308575,51 64 99
1308583,13 56 83
1308823,73 76 79
1308980,86 24 74
1309227,65 58 59
1309321,34 44 65
1309459,97 40 46
1309543,1 44 31
1309701,88 89 53
1309716,21 17 20
1309721,78 97 10
1309736,57 3 56
1309742,65 58 59
1309776,93 65 41
1309866,97 65 40
1309877,34 44 65
1309975,58 65 59
1310064,8 97 24
1310078,2 0 67
1310103,2 23 66
1310154,37 88 39
1310157,83 35 93
1310244,42 12 13
1310422,1 31 66
1310502,57 3 56
1310513,27 28 9
1310518,82 95 94
1310572,86 97 37
1310635,64 51 80
1310723,102 13 2
1310808,17 80 52
1310813,37 39 41
1310954,18 19 15
1310995,17 21 80
1311063,36 48 11
1311232,63 19 1
1311243,22 39 63
1311357,93 31 41
1311358,9 36 11
1311465,17 21 45
1311583,15 16 47
1311661,83 35 41
1311690,7 98 86
1311752,18 19 63
1312452,36 11 42
1312573,18 19 63
1312759,88 101 95
1312797,79 73 75
1312800,66 34 31
1312867,45 1 41
1312929,39 1 63
1312943,8 97 5
1312981,48 15 40
1313018,2 41 65
1313070,6 2 0
1313153,39 37 22
1313173,79 75 73
1313239,64 51 82
1313295,33 42 3
1313348,53 54 41
1313388,51 64 95
1313478,94 95 88
1313496,78 45 44
1313558,100 39 1
1313583,56 57 41
1313634,91 70 54
1313651,38 80 94
1313691,83 35 67
1313726,97 8 29
1313758,43 42 73
1313842,80 95 82
1313848,58 65 3
1314030,75 71 79
1314057,52 65 12
1314187,97 65 6
1314207,10 53 41
1314347,22 81 12
1314392,70 43 12
1314400,38 45 57
1314433,61 40 36
1314450,66 1 62
1314456,87 13 95
1314462,0 2 67
1314503,92 40 42
1314506,79 71 75
1314531,79 71 76
1314770,49 30 26
1314774,57 3 56
1314785,80 95 45
1314899,89 88 53
1314966,97 40 65
1314998,83 35 80
1315027,10 16 32
1315029,50 16 42
1315074,45 39 78
1315137,83 41 54
1315142,33 40 4
1315163,37 41 88
1315328,28 49 99
1315363,58 65 59
1315520,40 46 97
1315532,93 44 66
1315548,80 2 95
1315599,40 46 42
1315669,80 95 2
1315810,86 97 24
1315860,87 101 54
1315896,26 25 49
1315936,6 97 0
1315973,83 41 35
1315996,70 97 5
1316063,49 4 30
1316073,44 65 34
1316106,57 88 56
1316217,71 79 72
1316308,64 51 82
1316325,37 89 86
1316605,73 76 79
1316609,86 24 41
1316677,92 87 48
1316693,93 83 41
1316744,19 63 39
1316937,41 93 24
1316948,49 30 2
1316972,21 20 23
1316984,90 95 41
1317194,57 83 80
1317339,89 88 83
1317385,21 20 17
1317417,2 0 80
1317443,43 2 16
1317496,34 65 13
1317603,49 26 2
1317618,50 16 6
1317622,78 74 73
1317623,99 64 51
1317659,66 44 31
1317702,50 31 1
1317710,55 50 15
1317733,44 34 94
1317777,83 35 89
1317897,75 77 71
1317920,47 9 68
1317995,86 98 24
1318155,37 24 86
1318224,73 76 79
1318272,49 76 4
1318293,93 41 83
1318310,83 41 35
1318381,85 42 83
1318459,96 62 95
1318484,68 30 29
1318637,24 49 96
1318772,95 80 51
1318784,33 30 6
1318860,56 57 35
1318886,40 97 2
1318985,51 64 82
1319033,89 88 99
1319105,71 33 72
1319118,92 95 55
1319170,64 51 99
1319251,64 51 82
1319285,41 24 89
1319350,59 65 58
1319359,66 31 44
1319407,62 83 89
1319422,64 51 82
1319466,92 88 91
1319630,92 55 88
1319638,88 95 39
1319688,88 89 94
1319710,78 65 44
1319814,75 68 6
1319898,49 12 50
1319901,64 51 99
1319979,79 75 71
1319999,99 13 51
1320057,79 73 75
1320075,102 90 23
1320161,37 30 88
1320210,53 54 89
1320401,64 51 82
1320404,12 18 83
1320450,12 65 70
1320627,5 24 74
1320657,93 39 66
1320757,79 73 75
1320773,65 58 59
1320887,95 80 64
1320911,79 73 78
1320917,73 76 78
1321008,42 12 40
1321065,38 94 57
1321091,78 71 79
1321268,64 51 82
1321302,95 101 92
1321309,80 2 92
1321319,87 92 13
1321350,37 39 88
1321392,71 4 33
1321553,46 11 40
1321599,82 95 80
1321631,31 1 66
1321694,8 67 0
1321759,5 24 41
1321783,41 56 54
1321824,92 87 95
1321825,93 41 62
1321853,38 62 55
1321881,3 57 56
1321922,54 41 53
1321997,69 3 41
1322041,47 68 30
1322070,49 97 50
1322101,96 95 82
1322155,13 87 43
1322253,92 88 14
1322278,52 45 41
1322286,26 25 24
1322390,62 42 83
1322396,91 54 70
1322487,100 41 28
1322497,62 96 42
1322645,14 101 92
1322682,17 21 54
1322897,42 40 12
1322984,42 12 88
1322995,83 41 57
1323076,37 4 39
1323194,86 98 7
1323224,26 25 71
1323390,56 41 37
1323427,33 2 72
1323458,12 2 65
1323569,66 31 44
1323606,82 95 64
1323623,1 31 47
1323640,91 89 54
1323724,65 58 89
1323803,42 40 61
1323825,30 32 97
1323828,40 86 97
1323971,91 89 54
1324008,48 15 70
1324024,65 58 2
1324027,2 0 15
1324202,90 41 54
1324337,26 25 71
1324398,99 51 64
1324579,81 26 15
1324590,83 67 35
1324599,18 19 17
1324634,47 1 39
1324654,17 21 46
1324665,2 67 24
1324670,2 80 96
1324682,86 24 5
1324725,38 57 94
1324730,86 24 0
1324765,64 51 80
1324902,19 20 63
1324999,49 99 55
1325130,2 50 0
1325144,24 5 41
1325290,86 98 7
1325450,9 42 72
1325495,30 47 97
1325501,102 101 2
1325531,50 10 16
1325568,6 97 68
1325583,76 74 77
1325663,23 2 80
1325818,86 6 74
1325830,14 88 92
1325975,19 15 18
1326342,15 2 50
1326447,68 30 46
1326892,64 80 51
1326927,8 97 67
1326954,35 83 57
1327085,35 83 41
1327133,46 40 29
1327182,53 54 89
1327245,40 46 39
1327271,13 91 87
1327316,72 4 33
1327342,82 51 64
1327488,74 24 41
1327744,75 97 79
1327752,88 40 92
1327808,12 42 98
1327948,79 75 73
1328183,50 2 23
1328430,34 44 66
1328436,94 95 54
1328439,99 64 41
1328440,39 45 41
1328487,64 51 41
1328548,29 72 4
1328557,15 16 20
1328559,57 3 56
1328638,94 1 31
1328670,58 65 41
1328732,12 15 2
1328808,6 97 29
1328972,50 55 33
1329023,91 54 99
1329037,51 64 82
1329041,73 76 79
1329085,93 41 56
1329094,80 82 2
1329139,102 23 38
1329178,49 55 30
1329341,70 100 36
1329344,61 40 9
1329349,54 90 53
1329350,49 12 2
1329407,93 83 41
1329422,79 75 73
1329509,81 45 22
1329510,57 88 56
1329561,83 35 67
1329638,29 68 97
1329752,42 12 85
1329796,49 99 30
1329801,82 95 94
1329824,18 81 63
1329863,86 7 74
1329883,94 95 44
1329884,86 74 37
1329925,53 54 95
1329954,73 76 79
1330064,97 86 65
1330122,81 18 55
1330218,41 24 5
1330431,38 57 56
1330505,93 41 66
1330579,18 17 19
1330580,45 52 3
1330672,95 80 82
1330696,23 2 96
1330786,83 35 41
1330847,93 41 62
1330889,89 88 3
1331050,21 20 23
1331058,97 8 98
1331092,43 73 22
1331363,76 73 77
1331427,47 56 68
1331481,81 31 28
1331571,59 2 65
1331576,47 98 36
1331581,75 79 71
1331640,60 2 76
1331672,30 33 32
1331732,56 57 41
1331768,12 50 2
1331899,36 86 12
1331919,95 82 80
1331948,10 40 50
1332061,83 93 35
1332071,39 1 47
1332072,93 41 83
1332099,34 65 12
1332146,65 91 58
1332164,51 95 82
1332198,49 55 32
1332209,7 74 17
1332406,55 98 26
1332508,46 40 42
1332551,89 24 88
1332553,44 66 1
1332567,12 46 98
1332796,88 83 64
1332799,83 35 67
1332891,23 2 96
1332973,93 83 44
1333078,37 93 39
1333089,16 2 31
1333165,83 35 62
1333171,54 53 41
1333186,3 88 35
1333310,86 24 8
1333327,27 28 65
1333375,14 13 37
1333412,93 41 24
1333466,41 24 5
1333491,52 64 50
1333570,41 5 24
1333901,101 89 97
1333945,45 52 31
1333986,40 46 42
1334038,53 24 89
1334138,30 5 41
1334371,31 1 66
1334397,65 58 59
1334470,23 2 13
1334508,98 86 43
1334597,27 28 26
1334705,73 76 5
1334955,94 1 96
1335096,49 4 38
1335103,40 42 46
1335110,98 86 5
1335167,66 44 31
1335194,71 33 4
1335207,34 65 12
1335212,52 1 62
1335261,56 57 88
1335412,66 31 93
1335647,71 4 77
1335699,49 99 30
1335742,89 88 24
1335797,79 73 75
1336174,51 64 99
1336180,75 68 29
1336333,1 31 64
1336381,31 1 66
1336414,50 33 15
1336425,52 95 31
1336736,63 47 55
1336764,28 27 81
1336799,7 86 33
1336828,99 34 54
1336969,57 3 56
1337071,57 3 56
1337116,13 91 87
1337121,73 76 60
1337157,102 83 70
1337177,73 47 76
1337230,38 80 94
1337233,83 35 89
1337267,2 0 15
1337286,72 77 4
1337292,82 95 80
1337512,100 31 1
1337515,85 16 30
1337525,2 0 67
1337609,95 80 82
1337653,51 64 82
1337666,78 45 1
1337689,20 21 15
1337722,24 41 98
1337773,6 75 15
1338019,93 66 44
1338080,102 101 51
1338160,86 97 30
1338208,13 56 83
1338361,49 2 4
1338371,74 2 71
1338373,74 24 98
1338391,33 86 6
1338394,19 41 18
1338498,56 57 83
1338649,44 65 67
1338666,65 58 34
1338746,25 26 8
1338785,23 2 43
1338897,39 22 37
1338943,70 12 48
1339060,85 43 36
1339161,33 30 72
1339167,97 98 6
1339350,44 66 34
1339389,102 101 13
1339410,96 94 1
1339424,95 82 80
1339471,37 39 8
1339520,39 37 1
1339529,53 41 54
1339539,44 80 1
1339766,35 83 51
1339795,98 86 74
1339815,35 83 41
1339817,34 44 1
1339926,2 24 41
1339939,2 0 23
1339981,2 47 46
1340007,41 24 5
1340074,97 65 40
1340091,41 24 83
1340129,57 3 56
1340349,75 68 79
1340464,93 66 44
1340480,62 65 88
1340516,38 102 83
1340760,56 57 3
1340795,14 88 13
1340845,14 88 62
1341010,83 35 93
1341117,62 93 16
1341134,12 6 97
1341194,65 58 59
1341333,46 40 61
1341450,35 83 56
1341524,57 3 56
1341533,83 35 56
1341632,59 65 6
1341738,1 94 66
1341792,65 58 34
1341799,3 43 36
1341802,14 42 2
1341821,43 11 36
1342192,49 32 55
1342268,94 65 24
1342386,93 66 44
1342405,93 41 83
1342409,55 2 36
1342504,79 73 8
1342522,94 30 47
1342536,84 2 0
1342569,50 12 64
1342595,70 48 64
1342682,31 1 44
1342717,41 24 89
1342909,38 94 49
1342916,8 97 0
1343012,82 95 80
1343084,13 87 14
1343140,93 41 56
1343157,34 41 83
1343189,51 64 80
1343208,10 40 78
1343228,79 75 73
1343252,46 11 40
1343460,41 83 89
1343526,97 2 0
1343552,49 4 26
1343771,50 49 33
1343773,94 2 66
1343939,13 0 91
1343981,93 41 37
1343992,91 54 70
1344047,79 73 75
1344082,40 46 97
1344164,29 97 4
1344168,39 45 81
1344269,15 68 22
1344356,76 77 73
1344358,56 57 83
1344473,93 41 83
1344514,93 41 83
1344525,37 39 41
1344587,81 97 2
1344593,1 45 10
1344617,2 0 80
1344630,80 51 64
1344665,51 64 82
1344734,36 42 43
1344754,58 65 67
1344773,86 24 74
1344783,38 52 57
1344844,53 54 89
1344848,73 76 2
1344849,58 65 41
1344901,58 65 59
1345075,65 58 59
1345093,67 0 2
1345140,37 39 41
1345176,100 39 23
1345205,91 89 54
1345219,35 83 34
1345367,58 65 64
1345438,24 5 41
1345518,93 41 44
1345570,44 1 78
1345573,65 58 59
1345602,29 40 4
1345618,51 64 82
1345623,6 97 0
1345685,56 57 89
1345696,13 56 34
1345748,83 35 41
1345781,12 92 22
1345797,2 50 0
1345801,65 58 95
1345994,93 41 83
1345998,2 33 0
1346105,1 31 39
1346106,20 15 18
1346111,18 19 20
1346145,79 73 76
1346226,3 57 40
1346236,88 89 92
1346258,81 45 97
1346288,83 56 35
1346414,41 24 5
1346471,49 55 30
1346493,71 4 33
1346680,2 0 80
1346683,81 97 74
1346703,9 27 79
1346777,91 89 54
1346893,88 89 98
1346906,71 75 33
1346929,51 64 99
1346987,49 30 99
1346991,15 80 16
1347021,41 3 102
1347123,26 25 49
1347264,97 65 5
1347302,32 30 33
1347330,64 51 82
1347488,75 79 68
1347554,39 37 40
1347625,7 33 86
1347702,100 64 80
1347846,68 75 29
1347987,95 100 82
1348003,82 64 95
1348111,38 80 94
1348117,12 42 51
1348174,52 31 1
1348272,86 6 24
1348364,51 64 80
1348387,49 47 2
1348605,65 58 8
1348642,62 83 89
1348730,2 0 15
1348775,42 35 34
1348856,12 42 32
1348874,59 65 58
1348881,50 15 2
1348891,50 40 2
1348936,98 24 5
1349058,18 45 81
1349102,56 57 3
1349128,18 15 63
1349210,39 41 21
1349277,85 42 16
1349371,28 27 81
1349378,101 89 37
1349470,73 76 79
1349588,48 36 98
1349628,81 23 94
1349728,91 65 54
1349806,41 24 5
1349911,56 88 89
1349915,80 2 83
1349952,39 41 1
1350000,91 89 54
1350012,100 102 31
1350107,76 77 74
1350234,25 97 8
1350318,93 41 37
1350390,45 39 40
1350419,49 86 30
1350440,6 64 12
1350585,98 24 86
1350608,49 76 86
1350632,64 51 82
1350652,8 97 24
1350853,4 33 88
1350859,75 71 97
1350943,43 11 36
1350985,41 24 5
1351014,101 64 51
1351100,4 33 71
1351142,43 11 48
1351190,44 1 31
1351222,51 64 82
1351483,15 55 98
1351491,0 2 67
1351499,93 83 56
1351502,5 41 24
1351600,70 43 5
1351691,20 42 15
1351795,9 11 36
1351796,49 32 38
1351997,20 47 21
1352039,77 76 73
1352053,79 75 15
1352063,37 39 20
1352085,38 57 3
1352087,19 15 20
1352095,0 67 65
1352148,47 1 46
1352274,50 33 97
1352301,50 15 16
1352401,2 74 38
1352426,9 79 75
1352482,15 2 19
1352490,72 4 28
1352498,37 41 86
1352697,38 41 62
1352859,86 40 67
1352929,79 73 2
1352994,70 43 97
1353028,2 34 1
1353039,50 12 69
1353051,2 44 31
1353056,91 54 89
1353103,80 95 2
1353140,83 35 67
1353287,47 98 2
1353310,4 72 33
1353350,32 61 46
1353446,94 33 44
1353479,93 41 44
1353499,64 51 80
1353506,83 35 41
1353562,47 10 2
1353591,3 41 97
1353738,40 46 97
1353742,97 24 5
1353751,88 89 24
1353860,59 58 65
1353994,15 50 2
1354020,36 42 43
1354037,94 88 95
1354063,1 94 31
1354098,30 32 47
1354470,18 19 20
1354534,6 2 29
1354552,24 41 5
1354620,32 30 33
1354758,86 74 8
1354764,73 76 74
1354778,18 19 81
1354902,98 24 5
1354904,98 43 5
1354979,73 76 74
1355000,67 0 41
1355053,50 15 55
1355243,99 94 13
1355353,18 81 78
1355528,56 57 83
1355604,56 57 41
1355736,77 76 63
1355810,37 41 21
1355833,93 44 41
1355841,41 24 5
1355926,59 65 58
1356055,83 41 35
1356172,94 99 2
1356250,47 1 39
1356299,83 41 3
1356525,87 92 2
1356636,1 31 44
1356761,40 16 46
1356829,5 8 67
1356860,80 64 51
1356869,46 98 43
1356872,37 41 21
1356969,34 66 44
1356981,46 40 11
1357334,88 89 92
1357674,52 50 45
1357700,95 96 80
1357710,19 15 20
1357741,91 54 89
1357844,42 61 100
1357943,70 64 83
1358009,38 94 31
1358047,33 30 97
1358185,93 41 83
1358257,0 67 2
1358357,35 83 93
1358387,13 14 56
1358561,42 12 53
1358686,27 28 9
1359110,33 40 42
1359118,1 31 66
1359133,75 71 79
1359188,6 97 0
1359285,49 30 4
1359339,21 17 20
1359402,100 61 1
1359450,91 54 89
1359823,50 55 88
1359824,3 41 83
1359839,41 24 5
1360072,84 26 71
1360097,35 83 56
1360132,62 42 96
1360155,86 24 98
1360197,74 2 97
1360210,38 94 57
1360231,15 20 2
1360275,49 55 30
1360358,18 38 19
1360539,10 36 43
1360592,64 51 82
1360661,30 32 47
1361023,65 58 59
1361052,6 8 65
1361090,65 58 64
1361105,53 54 89
1361156,34 1 44
1361167,41 24 89
1361203,65 58 24
1361259,102 13 99
1361271,85 20 54
1361332,42 12 2
1361450,101 87 54
1361468,79 73 75
1361474,63 39 1
1361513,73 76 79
1361679,2 80 16
1361711,72 77 71
1361943,95 80 82
1361971,5 41 0
1362107,49 32 4
1362142,2 83 0
1362172,93 41 62
1362201,99 49 41
1362364,82 67 95
1362461,94 95 33
1362506,101 41 1
1362515,27 28 0
1362537,1 31 100
1362606,41 24 89
1362630,0 2 67
1362770,51 64 82
1362875,86 97 6
1362946,47 37 68
1362998,77 76 72
1363009,33 30 46
1363128,65 58 59
1363169,97 24 0
1363190,94 96 95
1363193,102 23 38
1363243,17 46 80
1363260,65 58 88
1363277,83 35 56
1363386,18 19 17
1363429,79 76 73
1363477,4 30 33
1363684,5 41 97
1363734,2 36 15
1363932,78 10 3
1364017,83 35 2
1364100,100 61 42
1364131,3 97 41
1364308,41 24 5
1364332,82 95 80
1364428,81 45 31
